CODE_IRIS_2009,CODE_IRIS_2010,CODE_IRIS_2011,CODE_IRIS_2012,CODE_IRIS_2013,CODE_IRIS_2014,CODE_IRIS_2015,CODE_IRIS_2016,CODE_IRIS_2017,CODE_IRIS_2018,CODE_IRIS_2019
600530000,600530000,600530000,600530000,600530000,600530000,600530000,600530000,600530000,600530000,600530000
606940000,606940000,606940000,606940000,606940000,606940000,606940000,606940000,606940000,606940000,600540000
604550000,604550000,604550000,604550000,604550000,604550000,604550000,604550000,604550000,604550000,600540000
600550000,600550000,600550000,600550000,600550000,600550000,600550000,600550000,600550000,600550000,600550000
600560000,600560000,600560000,600560000,600560000,600560000,600560000,600560000,600560000,600560000,600560000
600570101,600570101,600570101,600570101,600570101,600570101,600570101,600570101,600570101,600570101,600570101
600570102,600570102,600570102,600570102,600570102,600570102,600570102,600570102,600570102,600570102,600570102
600570201,600570201,600570201,600570201,600570201,600570201,600570201,600570201,600570201,600570201,600570201
600570202,600570202,600570202,600570202,600570202,600570202,600570202,600570202,600570202,600570202,600570202
600570301,600570301,600570301,600570301,600570301,600570301,600570301,600570301,600570301,600570301,600570301
600570302,600570302,600570302,600570302,600570302,600570302,600570302,600570302,600570302,600570302,600570302
600570303,600570303,600570303,600570303,600570303,600570303,600570303,600570303,600570303,600570303,600570303
600570401,600570401,600570401,600570401,600570401,600570401,600570401,600570401,600570401,600570401,600570401
600570402,600570402,600570402,600570402,600570402,600570402,600570402,600570402,600570402,600570402,600570402
600570403,600570403,600570403,600570403,600570403,600570403,600570403,600570403,600570403,600570403,600570403
600570404,600570404,600570404,600570404,600570404,600570404,600570404,600570404,600570404,600570404,600570404
600570405,600570405,600570405,600570405,600570405,600570405,600570405,600570405,600570405,600570405,600570405
600570501,600570501,600570501,600570501,600570501,600570501,600570501,600570501,600570501,600570501,600570501
600570601,600570601,600570601,600570601,600570601,600570601,600570601,600570601,600570601,600570601,600570601
600570701,600570701,600570701,600570701,600570701,600570701,600570701,600570701,600570701,600570701,600570701
600570702,600570702,600570702,600570702,600570702,600570702,600570702,600570702,600570702,600570702,600570702
600570703,600570703,600570703,600570703,600570703,600570703,600570703,600570703,600570703,600570703,600570703
600570704,600570704,600570704,600570704,600570704,600570704,600570704,600570704,600570704,600570704,600570704
600580000,600580000,600580000,600580000,600580000,600580000,600580000,600580000,600580000,600580000,600580000
600590000,600590000,600590000,600590000,600590000,600590000,600590000,600590000,600590000,600590000,600590000
600600000,600600000,600600000,600600000,600600000,600600000,600600000,600600000,600600000,600600000,600600000
600610000,600610000,600610000,600610000,600610000,600610000,600610000,600610000,600610000,600610000,600610000
600620000,600620000,600620000,600620000,600620000,600620000,600620000,600620000,600620000,600620000,600620000
600630000,600630000,600630000,600630000,600630000,600630000,600630000,600630000,600630000,600630000,600630000
600640000,600640000,600640000,600640000,600640000,600640000,600640000,600640000,600640000,600640000,600640000
600650000,600650000,600650000,600650000,600650000,600650000,600650000,600650000,600650000,600650000,600650000
600660000,600660000,600660000,600660000,600660000,600660000,600660000,600660000,600660000,600660000,600660000
600670000,600670000,600670000,600670000,600670000,600670000,600670000,600670000,600670000,600670000,600670000
600680000,600680000,600680000,600680000,600680000,600680000,600680000,600680000,600680000,600680000,600680000
600690000,600690000,600690000,600690000,600690000,600690000,600690000,600690000,600690000,600690000,600690000
600700000,600700000,600700000,600700000,600700000,600700000,600700000,600700000,600700000,600700000,600700000
600710000,600710000,600710000,600710000,600710000,600710000,600710000,600710000,600710000,600710000,600710000
600720000,600720000,600720000,600720000,600720000,600720000,600720000,600720000,600720000,600720000,600720000
600730000,600730000,600730000,600730000,600730000,600730000,600730000,600730000,600730000,600730000,600730000
600740000,600740000,600740000,600740000,600740000,600740000,600740000,600740000,600740000,600740000,600740000
600750000,600750000,600750000,600750000,600750000,600750000,600750000,600750000,600750000,600750000,600750000
600760000,600760000,600760000,600760000,600760000,600760000,600760000,600760000,600760000,600760000,600760000
600770000,600770000,600770000,600770000,600770000,600770000,600770000,600770000,600770000,600770000,600770000
600780000,600780000,600780000,600780000,600780000,600780000,600780000,600780000,600780000,600780000,600780000
600790000,600790000,600790000,600790000,600790000,600790000,600790000,600790000,600790000,600790000,600790000
600810000,600810000,600810000,600810000,600810000,600810000,600810000,600810000,600810000,600810000,600810000
600820000,600820000,600820000,600820000,600820000,600820000,600820000,600820000,600820000,600820000,600820000
600830000,600830000,600830000,600830000,600830000,600830000,600830000,600830000,600830000,600830000,600830000
600840000,600840000,600840000,600840000,600840000,600840000,600840000,600840000,600840000,600840000,600840000
600850000,600850000,600850000,600850000,600850000,600850000,600850000,600850000,600850000,600850000,600850000
600860000,600860000,600860000,600860000,600860000,600860000,600860000,600860000,600860000,600860000,600860000
600870000,600870000,600870000,600870000,600870000,600870000,600870000,600870000,600870000,600870000,600870000
602460000,602460000,602460000,602460000,602460000,602460000,602460000,600880000,600880000,600880000,600880000
600180000,600180000,600180000,600180000,600180000,600180000,600180000,600880000,600880000,600880000,600880000
600890000,600890000,600890000,600890000,600890000,600890000,600890000,600890000,600890000,600890000,600890000
600900000,600900000,600900000,600900000,600900000,600900000,600900000,600900000,600900000,600900000,600900000
600910000,600910000,600910000,600910000,600910000,600910000,600910000,600910000,600910000,600910000,600910000
600920000,600920000,600920000,600920000,600920000,600920000,600920000,600920000,600920000,600920000,600920000
600930000,600930000,600930000,600930000,600930000,600930000,600930000,600930000,600930000,600930000,600930000
600940000,600940000,600940000,600940000,600940000,600940000,600940000,600940000,600940000,600940000,600940000
600950000,600950000,600950000,600950000,600950000,600950000,600950000,600950000,600950000,600950000,600950000
600970000,600970000,600970000,600970000,600970000,600970000,600970000,600970000,600970000,600970000,600970000
600980000,600980000,600980000,600980000,600980000,600980000,600980000,600980000,600980000,600980000,600980000
600990000,600990000,600990000,600990000,600990000,600990000,600990000,600990000,600990000,600990000,600990000
601000000,601000000,601000000,601000000,601000000,601000000,601000000,601000000,601000000,601000000,601000000
601010000,601010000,601010000,601010000,601010000,601010000,601010000,601010000,601010000,601010000,601010000
601020000,601020000,601020000,601020000,601020000,601020000,601020000,601020000,601020000,601020000,601020000
601030000,601030000,601030000,601030000,601030000,601030000,601030000,601030000,601030000,601030000,601030000
601040000,601040000,601040000,601040000,601040000,601040000,601040000,601040000,601040000,601040000,601040000
601050000,601050000,601050000,601050000,601050000,601050000,601050000,601050000,601050000,601050000,601050000
601060000,601060000,601060000,601060000,601060000,601060000,601060000,601060000,601060000,601060000,601060000
601070000,601070000,601070000,601070000,601070000,601070000,601070000,601070000,601070000,601070000,601070000
601080000,601080000,601080000,601080000,601080000,601080000,601080000,601080000,601080000,601080000,601080000
601090000,601090000,601090000,601090000,601090000,601090000,601090000,601090000,601090000,601090000,601090000
601100000,601100000,601100000,601100000,601100000,601100000,601100000,601100000,601100000,601100000,601100000
601110000,601110000,601110000,601110000,601110000,601110000,601110000,601110000,601110000,601110000,601110000
601120000,601120000,601120000,601120000,601120000,601120000,601120000,601120000,601120000,601120000,601120000
601130000,601130000,601130000,601130000,601130000,601130000,601130000,601130000,601130000,601130000,601130000
601140000,601140000,601140000,601140000,601140000,601140000,601140000,601140000,601140000,601140000,601140000
601150000,601150000,601150000,601150000,601150000,601150000,601150000,601150000,601150000,601150000,601150000
601160000,601160000,601160000,601160000,601160000,601160000,601160000,601160000,601160000,601160000,601160000
601170000,601170000,601170000,601170000,601170000,601170000,601170000,601170000,601170000,601170000,601170000
601180000,601180000,601180000,601180000,601180000,601180000,601180000,601180000,601180000,601180000,601180000
601190000,601190000,601190000,601190000,601190000,601190000,601190000,601190000,601190000,601190000,601190000
601200000,601200000,601200000,601200000,601200000,601200000,601200000,601200000,601200000,601200000,601200000
601210000,601210000,601210000,601210000,601210000,601210000,601210000,601210000,601210000,601210000,601210000
601220000,601220000,601220000,601220000,601220000,601220000,601220000,601220000,601220000,601220000,601220000
601230000,601230000,601230000,601230000,601230000,601230000,601230000,601230000,601230000,601230000,601230000
601240000,601240000,601240000,601240000,601240000,601240000,601240000,601240000,601240000,601240000,601240000
601250000,601250000,601250000,601250000,601250000,601250000,601250000,601250000,601250000,601250000,601250000
601260000,601260000,601260000,601260000,601260000,601260000,601260000,601260000,601260000,601260000,601260000
601270000,601270000,601270000,601270000,601270000,601270000,601270000,601270000,601270000,601270000,601270000
601280000,601280000,601280000,601280000,601280000,601280000,601280000,601280000,601280000,601280000,601280000
601290000,601290000,601290000,601290000,601290000,601290000,601290000,601290000,601290000,601290000,601290000
601300000,601300000,601300000,601300000,601300000,601300000,601300000,601300000,601300000,601300000,601300000
